old_id,title,created_at,updated_at,contact_old_id,in_market_date,start_date,stage_id,type_id,classification_id,is_new_to_the_world,is_frozen,consumer_opportunity_id,moment_of_consumption_id,business_driver_id,portfolio_profile_id,entity_old_id,category,is_multi_brand,is_replacing_existing_product,replacing_product,is_in_prisma,why_invest_in_this_innovation,unique_experience,story,uniqueness,consumer_insight,early_adopter_persona,source_of_business,universal_key_information_1,universal_key_information_2,universal_key_information_3,universal_key_information_4,universal_key_information_5,pot_picture_1,pot_picture_2,pot_legend_1,pot_legend_2,key_learning_so_far,next_steps,growth_model,is_earning_any_money_yet,plan_to_make_money,markets,beautyshot_picture,packshot_picture,additional_pictures,video_url,video_password,ibp_url,mybrands_url,press_url,is_needing_financial_update,is_active,brand_old_id,financial_graph_picture
36643,"SOHO YUZU ",2016-07-01,2018-10-16,338,2016-04-01,2014-02-01,7,3,2,0,0,0,,,1,80,,0,0,,0,,,"Soho Yuzu is a tactical innovation answering a business need: maintaining listing and promotion in off trade. 

Soho Yuzu is a new refreshing drink completing the actual range: the lemon freshness associated with the exoticism of the Yuzu","Soho Yuzu is a tactical innovation answering a business need: maintaining listing and promotion in off trade / and a flavor trend : citrus. ",,,,,,,,,,,,,,,fast_growth,0,,"[""FR""]",5a463ee76056c06e83a5bef1336c49637bc38d4f_0.jpg,,[],,,,,,0,1,37999,5a1d482ab1265_0.png
36616,"SOMETHING SPECIAL",2016-07-01,2018-10-16,402,2017-07-31,2016-01-05,8,3,2,0,0,8,,,1,88,"Scotch Whisky",0,0,,0,"To strengthen the PR's portfolio play in BII Scotch. Something Special being launched with distinctive and attractive packaging with a smooth taste. The brand has latent equity in the market. It also captures a white space in the pricing ladder.",,"For over a hundred years, the finest grain and malt whiskies, primarily those from the renowned Speyside region, have been specially selected to create this exceptional blended Scotch whisky.

Only oak casks of the highest quality are chosen to mature the whisky that goes into Something Special. The result is a distinctive blend of dry, fruity and spicy flavours with a subtle smoky sweetness.

Something Special is presented in a unique diamond-shaped bottle to complement its superior quality and taste","Unique brand name + unique diamond/ gem-shaped bottle + a (blending) legacy of over a 100 years + Speyside region origins","To up-trade and experiment. The distinctive packaging would also appeal to consumers who are looking for new experiences.",,"Current BII Scotch consumer looking to premiumise.","Whisky glass with water and/or ice","Fine Dine, Premium Off-trade",115,"Black Dog Centenary, B&W, Teachers HC","Speyside Malt",,,,,"Too early to comment.","Pan India launch.",slow_build,0,,"[""IN""]",5a261ed3cf727_0.jpg,5a261ea95417c_0.png,"[""591e8a22ed5c6_0.png"",""5a2628dcba543_0.jpg""]",,,,https://mybrands.pernod-ricard.com/key-local-blends/something-special,,0,1,33542,
36393,"SOMETHING SPECIAL LEGACY",2016-07-01,2018-10-16,314,2015-06-01,2012-12-02,7,3,2,0,0,8,,,1,72,"Scotch Whisky",0,0,,0,,,"Something Special Legacy is a new permanent member to Something Special brand franchise.
Consisting in an innovation in both liquid and packaging.

Key objectives are:
-Recruitment of new consumers into SS franchise
-Offer trade-up opportunity for SS consumers

Description:
Something Special Legacy enhances our classic house style with added depth and richness to produce an exceptionally refined and well balanced whisky. A carefully selected range of treasured malt whiskies and rare mature grain whiskies contribute to its unmistakable smoothness and distinctive creamy caramel taste.",,,,,,,,,,,,,,,,slow_build,0,,[],7b0c2ce7a8ba2b6e563c08f2da746f900a88c3d0_0.jpg,,[],,,,,,0,1,33542,
36593,SPRITZ,2016-07-01,2018-10-16,945,2017-06-30,2015-10-06,4,3,2,1,0,3,2,,1,81,Wine,0,0,,0,,,"To make a Spritz Cocktail at home, you need to buy many ingredients and mix them in the right proportions. With Jacob's Creek Aperitivo Spritz all you need to do, is to open the bottle and pour it over ice. Easy! New Aperitivo Rosé SKU available now! ","The aperitivo made easy - bright, fresh and ready to serve Aperitivo Spritz. As sophisticated as Sparkling, it gives a new twist of energy to invigorate the occasion.","Cocktails are an exciting start to the night and get everyone into the mood, but we only have them when we are out as they are too hard to make at home. ",,"Stealing share from Sparkling wine, Bitters, Beer, Cider and Cocktails ","Pop & Spritz","Everyday social wine occasion ",240,"Aperol, Sofi, Gordons, Bevi",,5a20e1fa08a5f_0.png,5a20e22887880_0.png,,,"The product highly benefits from being ranged in fridge","Range extensions are in the pipeline ",slow_build,0,,"[""AU""]",5b0e18f126af5_0.png,5b0e192fc9766_0.jpg,"[""5b0e19c8877a6_0.png"",""5b0e1a1c00c6a_0.png""]",,,,,,0,1,33459,5b1097f7a894c_0.png
36597,"STONELEIGH LATITUDE",2016-07-01,2018-10-16,378,2014-01-01,2013-04-10,8,3,2,0,0,8,,,1,81,Wine,0,0,,0,,,"Reposition Stoneleigh into Super Premium Category in the USA by replacing Classic offering with the
Stoneleigh Latitude range",,,,,,,,,,,,,,,,fast_growth,0,,"[""NZ"",""AU""]",574698b92dad2_0.jpg,,[],,,,,,0,1,33492,5a5ca6bfb7f22_0.png
36427,"STONELEIGH LIGHTER",2016-07-01,2018-10-16,945,1970-01-01,2016-01-01,4,3,2,0,0,7,,,1,81,Wine,0,0,,0,,,"Capture potential of premium lower in alcohol wines in NZ with a naturally lighter expression","Stoneleigh Lighter is naturally 25%* lighter in alcohol with the same crisp and vibrant taste*. Compared with Stoneleigh Classic. ","“I like the sophistication of wine but I find it too high in alcohol when I want a few drinks catching up with my friends”.",,"Category growth & share steal from competitors. Low alcohol category is in rapid growth in NZ. Stoneleigh Lighter will appeal to existing Stoneleigh consumers and recruit low alcohol wine consumers.",,,,,"A crisp, vibrant wine that is 25% lighter in alc.",5a20d7476de07_0.jpg,5a20d79eef6d0_0.jpg,,,"- Low alcohol wines are continuing to trend - Flavour profile is a driver - Some markets may not resonate with a functional message and the offering may need be tweaked for different market needs","Seek global markets to expand innovation, starting with Australia, using a slightly different messaging (not functional, as the market landscape is quite different to launch market NZ)",slow_build,0,,"[""NZ""]",5a20d9da43fc1_0.jpg,5a20da055b8d4_0.jpg,"[""5a20da11de8c3_0.jpg"",""5a20da196bb66_0.jpg""]",,,https://stoneleigh-brandcloud.pernod-ricard.com/files/asset/item287879,https://stoneleigh-brandcloud.pernod-ricard.com/files/asset/item287868,,0,1,33492,5b15c29ea10b0_0.png
36418,"STONELEIGH WILD VALLEY",2016-07-01,2018-10-16,945,2015-09-01,2014-01-04,5,3,2,0,0,6,,,5,81,Wine,0,0,,0,,,"The ultimate expression of our minimal intervention winemaking philosophy, Stoneleigh Wild Valley is wild fermented by the micro-flora that occur naturally in the Rapaura environment, in New Zealand.","Stoneleigh Wild Valley is a unique expression of Marlborough wine, wild fermented to deliver a complex, textural wine that is vibrant, crisp and perfectly partnered with food.","""When I’m having dinner with friends, I look for wines that are intriguing and have a unique story"".",,"Capturing growth from super premium price segment, and building frequency through targeted meal occasions.",N/A,,"120 to Classic",,,5a1fdc3165cd6_0.png,,,,,,fast_growth,0,,"[""NZ"",""SE"",""AU""]",5a1fdc3e786d1_0.png,5a1fdc5f4a5aa_0.png,"[""07a4b0c6dc643141c10fff5a0be9ed7bfc4886bf_0.jpg""]",,,,,,0,1,33492,5b109607dd56a_0.png
36621,"SUZE BITTERS",2016-07-01,2018-10-16,782,2015-03-01,2013-05-01,8,3,2,0,0,0,,,1,80,,0,0,,0,,,"Since 1889, Suze has excelled in the art of associating gentian to different aromatic plants to create bitters which are highly rich in flavour. A hundred years of expertise, today used to create a range of bitters.

To better meet the requirements of the trade, Suze called upon the advice of three of the best french bartenders : Fernando Castellon, Joseph Biolatto and Julien Escot.

This unique collaboration gave birth to a range of three very high quality Bitters which will be able to meet the expectations of the most demanding bartenders.",,,,,,,,,,,,,,,,slow_build,0,,"[""US""]",0c7995f35b922383eb683b8a5201a6648f9c4585_0.jpg,,[],,,,,,0,1,33477,5a215f257d8ec_0.png
36650,"SUZE FRUITS",2016-07-01,2018-10-16,782,2011-01-01,2000-01-01,8,3,2,0,0,0,,,1,80,,0,0,,0,,,"Suze fruits is a modern flavored range originally developed to recruit  new drinkers that are less accustomed to bitterness than traditional Suze consumers. 

Suze Fruits is the inimitable Suze recipe: fresh gentian roots enhanced with fruit aromas.
Available in Red Fruits, Citrus Fruits and Vine Peach-apricot aromas. The ideal way to discover the unique bitterness of Suze with a touch of softness.",,,,,,,,,,,,,,,,fast_growth,0,,"[""FR""]",574eb81c6d309_0.jpg,,[],,,,,,0,1,33477,5a215eeef0f20_0.png
36647,"SUZE POUR BIERE",2016-07-01,2018-10-16,782,2012-01-01,2011-01-03,8,3,2,0,0,0,,,1,80,,0,0,,0,,,"Suze pour biere aimed at limiting the cross consumption between Suze (the original) and Picon drinkers to retain Suze consumers on the brand.

Perfect to enhance the taste of your beer, Suze pour Bière is an aperitive drink elaborated from extracts of fresh gentiane roots combined with a unique selection of plants (cinchona bark, dry gentian), lightly cristallyzed citrus fruits and a pinch of spices.",,,,,,,,,,,,,,,,fast_growth,0,,"[""FR""]",63947cb352efee60e09ce9b8133e359053fbc6fa_0.jpg,,[],,,,,,0,1,33477,5a215f14d6689_0.png
36598,"SWING BITTER HERB LONGDRINK",2016-07-01,2018-10-16,401,2016-07-01,2016-01-01,7,3,2,0,0,0,,,1,86,,0,0,,0,,,"New flavour to Swing Ciders & Longdrinks product family. 
New type of longdrink with herbal and bitter notes, packed in wholly recyclable 0,75l pet bottle.
Sold in the Finnish beverage retailing monopoly, Alko.","New NPD initiative is developed and launched to compensate falling volumes of current domestic portfolio.","New type of longdrink with herbal and bitter notes",,"Sold in the Finnish beverage retailing monopoly, Alko.",,,,,,,,,,,,slow_build,0,,"[""FI""]",2f08f555db96d88d004ad7d8005d6bea734d6713_0.jpg,,[],,,,,,0,1,33534,5a1bf9afa7451_0.png
36475,"SWING BLOOMING LEMON CIDER",2016-07-01,2018-10-16,401,2016-06-13,2015-10-01,8,3,2,0,0,2,,,1,86,Other,0,0,,0,"New NPD initiative is developed and launched to compensate falling volumes of current domestic portfolio.",,"New type of cider with refreshing taste of lemon and elderflower, packed in wholly recyclable 0,75l pet bottle.","Fresh and less sweet flavoured cider, flowery and citrusy flavours preferred by consumers. 8 % alc. vol, 75 cl pet bottle. ","Desire for novelties and less sweet ciders. New type of cider with refreshing taste of lemon and elderflower. ",,"Novelty will be sold in Finnish off-trade only (monopoly, Alko). Size of the cider category: 665 kL. Aim to maintain market leadership by keeping the product family dynamic (current MS 40 %). ",Chilled,"Finnish off-trade",100,"Other ciders, RTDs, fruit wines","Fresh, flowery, citrusy taste",,,,,,"New flavours to be considered, limited edition for summer possibly.",slow_build,0,,"[""FI""]",582dc879bbf94_0.jpg,,[],,,,,,0,1,33534,5a5ca6fadbbf9_0.png
36473,"SWING FRESH CURRANT LONGDRINK",2016-07-01,2018-10-16,401,2016-09-07,2015-06-01,7,3,2,0,0,2,,,1,86,Other,0,0,,0,"New flavour to Swing Ciders & Londrinks product family to keep the brand dynamic and to grow market share. Aim to compensate falling volumes of current domestic portfolio.",,"New flavoured long drink with a crispy berry taste loved by Finns - blackcurant. Packed in wholly recyclable 0,75l pet bottle.","First blaccurrant tasting long drink in 8 % alc. vol. and in 75 cl recyclable pet bottle.","New type of long drink with fresh taste of blackcurrants.",,"Long drinks category in Alko 5612 kL. Potential to take market share from competitors. Current MS less than 2 %.  ",chilled,"Finnish off-trade",100,"Hartwall, Sinebrychoff",Crispy,,,,,"New flavours easily take share from existing Swing flavours. Critical not to introduce too many novelties.","New flavours under consideration. ",slow_build,0,,"[""FI""]",4fbdf7111ff6846386c6e12c6f05eb774695e7bd_0.jpg,5a96d8ec8ee3f_0.jpg,[],,,,,,0,1,33534,5a79971b90e7c_0.png
84496,"SWING GINGER PERRY SEASONAL CIDER",2017-11-29,2018-10-16,401,2017-11-16,2017-01-01,5,3,2,0,1,2,,,1,86,Other,0,0,,0,"Possibility for incremental volume with low commercial and operational risks. Seasonal offering helps in keeping the main brand dynamic.",,"Seasonal offering for Swing Cider - first in its' history. New kind of product: cider that can be consumed either hot or cold. Special packaging (white bottle instead of transparent) and topical spices (ginger). ",,"Limited edition cider to meet consumers' desire for novelties. Designed for winter season with special packaging (white bottle), topical ingredients (ginger) and new way of using (hot or cold).",,"Novelty will be sold in Finnish off-trade only (monopoly, Alko). Size of the cider category: 665 kL. Aim to maintain market leadership by keeping the product family dynamic (current MS 40 %). ",,,,,,,,,,,,fast_growth,0,,[],5a1e7b6ecd3f4_0.jpg,,[],,,,,,1,1,33534,5a79d9ecb5384_0.png
56414,"SWING MINTY RASPBERRY CIDER",2016-11-14,2018-10-16,401,2016-09-01,2015-11-03,7,3,2,0,0,2,,,1,86,RTD/RTS,0,0,,0,"New flavour to Swing Ciders & Longdrinks product family to keep the brand dynamic and to grow market share. Aim to compensate falling volumes of current domestic portfolio.",,"New flavour to Swing Ciders & Longdrinks product family. Youthful and less sweet taste profile with mint and raspberry. Packed in wholly recyclable 0,75l pet bottle (in line with other Swing Ciders).","New flavour combination in Alko's selection: raspberry and mint, Crispy and less sweet taste profile. 75 cl recyclable pet bottle. ","Desire for flavoured and less sweet cider with 8 % alc. vol, and in 75 cl pet bottle.",,"Novelty will be sold in Finnish off-trade only (monopoly, Alko). Size of the cider category: 665 kL. Aim to maintain market leadership by keeping the product family dynamic (current MS 40 %). ",chilled,"Finnish off-trade",100,"Other ciders, RTDs, fruit wines","Crispy and slightly sour",,,,,"Critical to consider Alko's categorization when developing new products to minimize potential damage to existing product family (related to central allocation).","Limited edition for summer to be considered.",fast_growth,0,,"[""FI""]",582dc068c4229_0.jpg,,[],,,,,,0,1,33534,5a5ca774c236d_0.png
36599,"TAPIO SYSI",2016-07-01,2018-10-16,401,2016-01-01,2015-01-07,8,3,2,0,0,2,,,1,86,"Brandy non Cognac",0,0,,0,"New NPD initiative is developed and launched to compensate falling volumes of current domestic portfolio. Cognac flavoured spirit is a big category in Finland (both on- and off-trade) currently domindated by one brand.",,"Tapio Sysi is a cognac flavoured spirit. Amber in colour and smooth, fruity and warmly cognac flavoured in taste. Like in many good things in life, there is nothing too complicated in Tapio Sysi – only cognac, high quality French wheat ethanol, pure Finnish water and a hint of sugar.

Tapio Sysi is enjoyed as such at room temperature or chilled. Best in good companion. Or by yourself. As you know we Finns also appreciate our solitude.","Smooth cognac flavoured spirit with lower ABV (and therefore retail price) than competing brands. Line extension of the 4th best selling vodka brand in Finland.","Uncomplicated, smooth cognac flavoured drinkg from a known brand to relax at home after hard days work. Companion also for after outdoor activities such as hiking and hunting.",,"Sold in the Finnish beverage retailing monopoly, Alko. Volume of the original cognac flavoured spirit currently dominating the category: ~800 kL.","As such, chilled.","Finnish off-trade",N/A,Jaloviina,,,,,,,,slow_build,0,,"[""FI""]",cfe240e478c2073d70d6c33f49b4c0a6e2e47a0f_0.jpg,,[],,,,,,0,1,92672,5a5ca794debdd_0.png
